연도,광역시도,기초지자체,광역주관,축제명,유형,개최기간,개최장소,개최방식,시작월,계절,최초개최년도,운영연수,연수구간,"예산합계
(백만원)","국비
(백만원)","지방비
(백만원)","기타
(백만원)","방문객합계
(前년실적)","내국인
(前년)","외국인
(前년)",방문객상태,"예산효율
(명/백만)","1인당예산
(원)","외국인비중
(%)","국비비중
(%)",전담조직명,조직유형,국비지원부처,인구감소지역_여부,문화관광축제_지정여부,기초인구수,관계인구지수,총방문객,총예산_백만,국비_백만,지방비_백만,기타_백만,외국인방문객,외국인비중_재산출,국비의존도_재산출,자체자립도_비율,개최일수_추정,예산효율_명_백만,1인당투입예산_원,일평균방문객,일평균투입예산_백만,전담조직_유무,국비지원_여부,규모등급_5단계,투자효율등급
2023,경상남도,양산시,N,2023 웅상회야제,주민화합,5월 중,평산동(예정),대면,,미상,2015.0,9.0,중기(6~20년),450.0,,450.0,,30000.0,28000.0,2000.0,정상,66.7,15000.0,6.7,,양산문화축전사무처,기타조직,-,0,0,,,30000.0,450.0,,450.0,,2000.0,6.666666666666667,,100.0,1,66.66666666666667,15000.0,10000.0,150.0,1,0,3등급,다소낮음
2023,경상남도,양산시,N,2023 양산봄꽃축제,자연생태,4월 중,신기동 양산천 둔치,대면,,미상,2008.0,16.0,중기(6~20년),22.0,,22.0,,,,,미기재,,,,,-,기타조직,-,0,0,,,,22.0,,22.0,,,0.0,,100.0,1,,,,7.333333333333333,0,0,,
2023,경상남도,양산시,N,2023 양산국화향연,자연생태,10. 28 ~11.12.,황산공원 중부광장,대면,10.0,가을,2004.0,20.0,중기(6~20년),220.0,,220.0,,300000.0,300000.0,,정상,1363.6,733.0,,,-,기타조직,-,0,0,,,300000.0,220.0,,220.0,,,,,100.0,3,1363.6363636363637,733.3333333333334,100000.0,73.33333333333333,0,0,1등급(초대형),높음
2023,경상남도,의령군,N,제48회 의령 홍의장군축제,전통역사,04.20~04.23,의령읍 서동생활공원일원,대면,4.0,봄,1973.0,51.0,장기(21년↑),813.0,,813.0,,81000.0,80000.0,1000.0,정상,99.6,10037.0,1.2,,의병기념사업회,기타조직,-,1,0,,,81000.0,813.0,,813.0,,1000.0,1.2345679012345678,,100.0,3,99.6309963099631,10037.037037037036,27000.0,271.0,1,0,2등급,다소낮음
2023,경상남도,의령군,N,한우산 철쭉제,자연생태,5월 중,궁류면 벽계리 한우산일원,대면,,미상,2000.0,24.0,장기(21년↑),19.0,,19.0,,3100.0,3000.0,100.0,정상,163.2,6129.0,3.2,,봉황청년회,기타조직,-,1,0,,,3100.0,19.0,,19.0,,100.0,3.225806451612903,,100.0,1,163.1578947368421,6129.032258064516,1033.3333333333333,6.333333333333333,1,0,5등급(소규모),보통
2023,경상남도,의령군,N,2023 의령 신번문화축제,"문화예술
전통역사",9월 중,부림면 일원,대면,,미상,2022.0,2.0,단기(2~5년),275.0,,275.0,,15200.0,15000.0,200.0,정상,55.3,18092.0,1.3,,의령군,기타조직,-,1,0,,,15200.0,275.0,,275.0,,200.0,1.3157894736842104,,100.0,1,55.27272727272727,18092.105263157893,5066.666666666667,91.66666666666667,1,0,4등급,다소낮음
2023,경상남도,의령군,N,2023 의령 리치리치 페스티벌,문화예술,10월 중,의령읍 일원,대면,,미상,2022.0,2.0,단기(2~5년),700.0,,700.0,,91000.0,90000.0,1000.0,정상,130.0,7692.0,1.1,,의령 리치리치 페스티벌 추진위원회,추진위원회,-,1,0,,,91000.0,700.0,,700.0,,1000.0,1.098901098901099,,100.0,1,130.0,7692.307692307692,30333.333333333332,233.33333333333334,1,0,2등급,보통
2023,경상남도,의령군,N,의령 기강 댑싸리축제,자연생태,10월 중,지정면 호국의병의 숲,대면,,미상,2022.0,2.0,단기(2~5년),26.0,,26.0,,30100.0,30000.0,100.0,정상,1157.7,864.0,0.3,,지정면주민자치위원회,추진위원회,-,1,0,,,30100.0,26.0,,26.0,,100.0,0.33222591362126247,,100.0,1,1157.6923076923076,863.7873754152824,10033.333333333334,8.666666666666666,1,0,3등급,높음
2023,경상남도,함안군,N,제12회 함안곶감축제,특산물,1. 6. ~ 1. 8.,함안체육관,대면,1.0,겨울,2012.0,12.0,중기(6~20년),55.0,,,55.0,,,,미기재,,,,,함안곶감축제위원회,추진위원회,-,1,0,,,,55.0,,,55.0,,0.0,,100.0,3,,,,18.333333333333332,1,0,,
2023,경상남도,함안군,N,제29회 함안수박 축제,특산물,4.15.~5.10.,가야읍,혼합,4.0,봄,1993.0,31.0,장기(21년↑),200.0,,4.0,196.0,,,,미기재,,,,,함안수박축제위원회,추진위원회,-,1,0,,,,200.0,,4.0,196.0,,0.0,,100.0,3,,,,66.66666666666667,1,0,,
2023,경상남도,함안군,N,제1회 청보리.작약 축제,자연생태,5.5.~5.7.,강나루생태공원,대면,5.0,봄,2023.0,1.0,신규(1년),50.0,,,50.0,,,,미기재,,,,,청보리작약축제위원회,추진위원회,-,1,0,,,,50.0,,,50.0,,0.0,,100.0,3,,,,16.666666666666668,1,0,,
2023,경상남도,함안군,N,제11회 강주해바라기 축제,자연생태,7.7.~7.16.,강주마을 일원,대면,7.0,여름,2013.0,11.0,중기(6~20년),130.0,,,130.0,,32000.0,,미기재,,,,,강주해바라기축제위원회,추진위원회,-,1,0,,,,130.0,,,130.0,,0.0,,100.0,3,,,,43.333333333333336,1,0,,
2023,경상남도,함안군,N,함안문화재야행,전통역사,9.22.~9.24.,무진정일원,대면,9.0,가을,2021.0,3.0,단기(2~5년),222.0,89.0,22.0,111.0,,9000.0,,미기재,,,,40.1,함안화천농악보존회,기타조직,문화재청,1,0,,,,222.0,89.0,22.0,111.0,,0.0,40.090090090090094,59.909909909909906,3,,,,74.0,1,1,,
2023,경상남도,함안군,N,"제2회 '함안의 맛' 
아라가야 향토음식
 전국요리 경연대회",특산물,10월 중,"함주공원
(다목적구장)",대면,,미상,2022.0,2.0,단기(2~5년),26.0,,,26.0,,3000.0,,미기재,,,,,-,기타조직,-,1,0,,,,26.0,,,26.0,,0.0,,100.0,1,,,,8.666666666666666,0,0,,
2023,경상남도,함안군,N,제35회 아라가야문화제,전통역사,10월 중,"함안박물관, 말이산고분군 일원",대면,,미상,1988.0,36.0,장기(21년↑),500.0,,,500.0,50000.0,48000.0,2000.0,정상,100.0,10000.0,4.0,,아라가야문화제 위원회,추진위원회,-,1,0,,,50000.0,500.0,,,500.0,2000.0,4.0,,100.0,1,100.0,10000.0,16666.666666666668,166.66666666666666,1,0,3등급,다소낮음
2023,경상남도,함안군,N,말이산고분군 미디어아트 페스티벌,전통역사,10월~11월중,말이산고분군 일원,대면,,미상,2023.0,1.0,신규(1년),1220.0,610.0,183.0,427.0,,,,미기재,,,,50.0,-,기타조직,문화재청,1,0,,,,1220.0,610.0,183.0,427.0,,0.0,50.0,50.0,3,,,,406.6666666666667,0,1,,
2023,경상남도,창녕군,N,제18회 창녕낙동강유채축제,자연생태,04.13.~04.16.,남지유채단지,대면,4.0,봄,2006.0,18.0,중기(6~20년),480.0,,480.0,,,221016.0,,미기재,,,,,(사)창녕낙동강유채축제위원회,추진위원회,-,1,0,,,,480.0,,480.0,,,0.0,,100.0,3,,,,160.0,1,0,,
2023,경상남도,창녕군,N,제28회 부곡온천축제,전통역사,03.31.~04.02.,부곡온천관광특구,대면,3.0,봄,1994.0,30.0,장기(21년↑),150.0,,150.0,,,25000.0,,미기재,,,,,"(사)부곡온천
관광협의회",사단법인,-,1,0,,,,150.0,,150.0,,,0.0,,100.0,3,,,,50.0,1,0,,
2023,경상남도,창녕군,N,제62회 3.1민속문화제,전통역사,2.28~3.3.,국가무형문화재 놀이마당,대면,2.0,겨울,1961.0,63.0,장기(21년↑),140.0,,140.0,,,30000.0,,미기재,,,,,(사)영산3.1민속문화향상회,사단법인,-,1,0,,,,140.0,,140.0,,,0.0,,100.0,3,,,,46.666666666666664,1,0,,
2023,경상남도,창녕군,N,창녕문화재 야행 '가소로운 비사벌',전통역사,5월 중,창녕읍 일원,대면,,미상,2022.0,2.0,단기(2~5년),200.0,80.0,120.0,,,6000.0,,미기재,,,,40.0,(사)창녕예총,사단법인,문화재청,1,0,,,,200.0,80.0,120.0,,,0.0,40.0,60.0,1,,,,66.66666666666667,1,1,,
2023,경상남도,창녕군,N,제37회 우포따오기와 함께하는 비사벌문화제,문화예술,10월 중,창녕읍 일원,대면,,미상,1986.0,38.0,장기(21년↑),258.0,,258.0,,,10000.0,,미기재,,,,,(사)비사벌문화제전회,사단법인,-,1,0,,,,258.0,,258.0,,,0.0,,100.0,1,,,,86.0,1,0,,
2023,경상남도,창녕군,N,제19회 창녕 전국 민속 소힘겨루기대회,전통역사,3월 중,부곡면 소힘겨루기경기장,대면,,미상,2002.0,22.0,장기(21년↑),147.0,,147.0,,,11000.0,,미기재,,,,,(사)대한민속소힘겨루기협회 창녕군지회,공동/협회,-,1,0,,,,147.0,,147.0,,,0.0,,100.0,1,,,,49.0,1,0,,
2023,경상남도,창녕군,N,제24회 창녕 상설 민속 소힘겨루기대회,전통역사,9월 중,부곡면 소힘겨루기경기장,대면,,미상,2009.0,15.0,중기(6~20년),65.0,,65.0,,,600.0,,미기재,,,,,(사)대한민속소힘겨루기협회 창녕군지회,공동/협회,-,1,0,,,,65.0,,65.0,,,0.0,,100.0,1,,,,21.666666666666668,1,0,,
2023,경상남도,고성군,N,"2023 기월 안뜰 경관농업
지구 봄꽃 축제",자연생태,4월 중,"고성읍
기월 안뜰
(읍사무소 뒤편)",대면,,미상,2023.0,1.0,신규(1년),20.0,,20.0,,,,,미기재,,,,,경관농업지구추진협의회,기타조직,-,1,0,,,,20.0,,20.0,,,0.0,,100.0,1,,,,6.666666666666667,1,0,,
2023,경상남도,고성군,N,당항포대첩 축제,전통역사,5월 중,당항포관광지,대면,,미상,1998.0,26.0,장기(21년↑),50.0,,50.0,,,,,미기재,,,,,당항포대첩축제위원회,추진위원회,-,1,0,,,,50.0,,50.0,,,0.0,,100.0,1,,,,16.666666666666668,1,0,,
2023,경상남도,고성군,N,촌스런 축제,주민화합,7~8월 중,영동둔치공원,대면,,미상,2013.0,11.0,중기(6~20년),40.0,,40.0,,,1000.0,,미기재,,,,,영현면발전위원회,추진위원회,-,1,0,,,,40.0,,40.0,,,0.0,,100.0,3,,,,13.333333333333334,1,0,,
2023,경상남도,고성군,N,"2023 기월 안뜰 경관농업
지구 가을꽃 축제",자연생태,9월 중,"고성읍
기월 안뜰
(읍사무소 뒤편)",대면,,미상,2022.0,2.0,단기(2~5년),20.0,,20.0,,,6000.0,,미기재,,,,,경관농업지구추진협의회,기타조직,-,1,0,,,,20.0,,20.0,,,0.0,,100.0,1,,,,6.666666666666667,1,0,,
2023,경상남도,고성군,N,"제7회 고성 가리비
수산물 축제",특산물,9월 중,남포항(예정),대면,,미상,2017.0,7.0,중기(6~20년),90.0,,70.0,20.0,0.0,,,파싱불가,0.0,,,,축제추진위원회,추진위원회,-,1,0,,,0.0,90.0,,70.0,20.0,,0.0,,100.0,1,0.0,,0.0,30.0,1,0,,
2023,경상남도,고성군,N,제1회 고성갯벌 축제,자연생태,9월 중,남포항(예정),대면,,미상,2023.0,1.0,신규(1년),30.0,,30.0,,,,,미기재,,,,,-,기타조직,-,1,0,,,,30.0,,30.0,,,0.0,,100.0,1,,,,10.0,0,0,,
2023,경상남도,고성군,N,제11회 엄홍길대장과 함께하는 거류산 등산 축제,자연생태,10월 중,엄홍길전시관 및 거류산,대면,,미상,2012.0,12.0,중기(6~20년),20.0,,20.0,,,500.0,,미기재,,,,,거류면발전위원회,추진위원회,-,1,0,,,,20.0,,20.0,,,0.0,,100.0,1,,,,6.666666666666667,1,0,,
2023,경상남도,고성군,N,고성공룡이야기 책 축제,문화예술,미정,고성읍 송학동 고분군,대면,,미상,2020.0,4.0,단기(2~5년),,,,,,240.0,,미기재,,,,,(사)동시동화나무의숲,사단법인,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,고성군,N,소가야 차문화 축제,문화예술,미정,고성읍 송학동 고분군,대면,,미상,2020.0,4.0,단기(2~5년),,,,,,900.0,,미기재,,,,,소가야차인회,기타조직,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,고성군,N,고성 보리수 축제,자연생태,미정,상리면 보리수농장,대면,,미상,2011.0,13.0,중기(6~20년),,,,,,200.0,,미기재,,,,,고성보리수,기타조직,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,고성군,N,"고성크리스마스
 트리문화 축제",문화예술,미정,고성읍 동외광장,대면,,미상,2017.0,7.0,중기(6~20년),,,,,,200.0,,미기재,,,,,고성군기독교연합회,기타조직,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,고성군,N,고성 독수리 생태 축제,자연생태,미정,고성읍 기월리 일원,대면,,미상,2020.0,4.0,단기(2~5년),,,,,,1000.0,,미기재,,,,,"(사)한국조류보호협회
경남고성군지회",공동/협회,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,고성군,N,만화방초 수국축제,자연생태,미정,거류면 만화방초,대면,,미상,2018.0,6.0,중기(6~20년),,,,,,25000.0,,미기재,,,,,만화방초,기타조직,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,고성군,N,고성 송학 축제,주민화합,미정,고성읍 송학동 고분군,대면,,미상,2022.0,2.0,단기(2~5년),,,,,,400.0,,미기재,,,,,(사)소가야문화보존회,사단법인,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,고성군,N,오두산 숲멍 축제,자연생태,미정,상리면 오두산치유숲,대면,,미상,2022.0,2.0,단기(2~5년),,,,,,1200.0,,미기재,,,,,오두산치유관광농원,기타조직,-,1,0,,,,,,,,,0.0,0.0,0.0,1,,,,,1,0,,
2023,경상남도,남해군,N,마이페스트,문화예술,4월 중,독일마을,대면,,미상,2022.0,2.0,단기(2~5년),88.0,,88.0,,8972.0,8710.0,262.0,정상,102.0,9808.0,2.9,,남해군,기타조직,-,1,0,,,8972.0,88.0,,88.0,,262.0,2.9201961658493087,,100.0,1,101.95454545454545,9808.292465448061,2990.6666666666665,29.333333333333332,1,0,4등급,보통
2023,경상남도,남해군,N,보물섬남해 설천 참굴 축제,특산물,4월 중,"설천면 일원
(노량~감암)",대면,,미상,2016.0,8.0,중기(6~20년),3800.0,,3800.0,,,,,미기재,,,,,"설천면 
축제위원회",추진위원회,-,1,0,,,,3800.0,,3800.0,,,0.0,,100.0,1,,,,1266.6666666666667,1,0,,
2023,경상남도,남해군,N,제5회 창선고사리삼합축제,특산물,5월 중,창선생활체육공원 일원,대면,,미상,2005.0,19.0,중기(6~20년),100.0,,70.0,30.0,19000.0,18500.0,500.0,정상,190.0,5263.0,2.6,,창선고사리삼합축제추진위원회,추진위원회,-,1,0,,,19000.0,100.0,,70.0,30.0,500.0,2.631578947368421,,100.0,1,190.0,5263.1578947368425,6333.333333333333,33.333333333333336,1,0,4등급,다소높음
2023,경상남도,남해군,N,제18회 남해 마늘한우 축제,특산물,6월 중,남해유배문학관,대면,,미상,2005.0,19.0,중기(6~20년),652.0,,652.0,,,56848.0,,미기재,,,,,남해마늘한우축제추진위원회,추진위원회,-,1,0,,,,652.0,,652.0,,,0.0,,100.0,1,,,,217.33333333333334,1,0,,
2023,경상남도,남해군,N,보물섬갈화 왕새우축제,특산물,8~9월 중,갈화황,대면,,미상,2019.0,5.0,단기(2~5년),10.0,,10.0,,,2000.0,,미기재,,,,,남해군,기타조직,-,1,0,,,,10.0,,10.0,,,0.0,,100.0,3,,,,3.3333333333333335,1,0,,
2023,경상남도,남해군,N,독일마을맥주축제,문화예술,10월 중,"독일마을
* 2023 본예산 미편성
* 2022년 기준 예산 추정",대면,,미상,2010.0,14.0,중기(6~20년),284.0,,284.0,,58166.0,53166.0,5000.0,정상,204.8,4883.0,8.6,,남해군,기타조직,-,1,0,,,58166.0,284.0,,284.0,,5000.0,8.596087061169754,,100.0,1,204.80985915492957,4882.577450744421,19388.666666666668,94.66666666666667,1,0,2등급,다소높음
2023,경상남도,남해군,N,"제29회
군민의 날 및 화전 문화제",문화예술,10.26. ~ 10.28.,"남해군 일원
(공설운동장, 실내체육관, 스포츠파크 및 보조경기장)",대면,10.0,가을,1983.0,41.0,장기(21년↑),800.0,,800.0,,,40000.0,,미기재,,,,,남해군,기타조직,-,1,0,,,,800.0,,800.0,,,0.0,,100.0,3,,,,266.6666666666667,1,0,,
2023,경상남도,남해군,N,남해바래길 가을소풍 걷기축제,주민화합,11월 중,미정,대면,,미상,2011.0,13.0,중기(6~20년),20.0,,20.0,,,1200.0,,미기재,,,,,"남해군
관광문화재단",재단법인,-,1,0,,,,20.0,,20.0,,,0.0,,100.0,1,,,,6.666666666666667,1,0,,
2023,경상남도,하동군,N,제25회 화개장터 벚꽃축제,전통역사,03.31.~04.02.,화개면 일원,대면,3.0,봄,1992.0,32.0,장기(21년↑),60.0,,60.0,,,,,미기재,,,,,화개장터 벚꽃축제 추진위원회,추진위원회,-,1,0,,,,60.0,,60.0,,,0.0,,100.0,3,,,,20.0,1,0,,
2023,경상남도,하동군,N,제26회 하동야생차문화축제,특산물,05.04~06.03.,화개면 일원,대면,5.0,봄,1995.0,29.0,장기(21년↑),300.0,,300.0,,,79782.0,,미기재,,,,,(사)하동야생차문화축제조직위원회,추진위원회,-,1,1,,,,300.0,,300.0,,,0.0,,100.0,3,,,,100.0,1,0,,
2023,경상남도,하동군,N,제10회 하동 술상 맛 전어축제,특산물,08.03.~08.05.,술상항 일원,대면,8.0,여름,2003.0,21.0,장기(21년↑),72.0,,36.0,36.0,,9878.0,,미기재,,,,,술상어촌계,기타조직,-,1,0,,,,72.0,,36.0,36.0,,0.0,,100.0,3,,,,24.0,1,0,,
2023,경상남도,하동군,N,제7회 하동섬진강문화재첩축제,특산물,8월 중,"하동송림 및 
섬진강변 일원",대면,,미상,2015.0,9.0,중기(6~20년),505.0,,505.0,,,17303.0,,미기재,,,,,하동섬진강문화재첩축제 추진위원회,추진위원회,-,1,0,,,,505.0,,505.0,,,0.0,,100.0,1,,,,168.33333333333334,1,0,,
2023,경상남도,하동군,N,제9회 하동북천 꽃 양귀비 축제,자연생태,05.12.~05.21.,북천면 일원,대면,5.0,봄,2015.0,9.0,중기(6~20년),279.0,,279.0,,,,,미기재,,,,,북천 코스모스메밀꽃 영농법인,기타조직,-,1,0,,,,279.0,,279.0,,,0.0,,100.0,3,,,,93.0,1,0,,
2023,경상남도,하동군,N,제17회 하동북천 코스모스 메밀꽃 축제,자연생태,09.15.~10.03.,북천면 일원,대면,9.0,가을,2007.0,17.0,중기(6~20년),209.0,,209.0,,,78500.0,,미기재,,,,,북천 코스모스메밀꽃 영농법인,기타조직,-,1,0,,,,209.0,,209.0,,,0.0,,100.0,3,,,,69.66666666666667,1,0,,
2023,경상남도,산청군,N,제23회 산청한방약초축제,특산물,10.6.~10.10.,축제광장(산청IC입구),대면,10.0,가을,2001.0,23.0,장기(21년↑),2500.0,,2500.0,,430590.0,418090.0,12500.0,정상,172.2,5806.0,2.9,,산청축제관광재단,재단법인,-,1,1,,,430590.0,2500.0,,2500.0,,12500.0,2.9029935669662557,,100.0,3,172.236,5805.987133932511,143530.0,833.3333333333334,1,0,1등급(초대형),보통
2023,경상남도,산청군,N,제47회 남명선비문화축제,문화예술,10.20.~10.21.,시천면 한국선비문화연구원,대면,10.0,가을,1977.0,47.0,장기(21년↑),180.0,,180.0,,2100.0,2000.0,100.0,정상,11.7,85714.0,4.8,,남명선비문화축제집행위원회,추진위원회,-,1,0,,,2100.0,180.0,,180.0,,100.0,4.761904761904762,,100.0,3,11.666666666666666,85714.28571428571,700.0,60.0,1,0,5등급(소규모),낮음
2023,경상남도,산청군,N,제38회 산청황매산철쭉제,자연생태,5.1.~5.14.,황매산일원,대면,5.0,봄,1982.0,42.0,장기(21년↑),150.0,,150.0,,,91360.0,,미기재,,,,,산청황매산철쭉제위원회,추진위원회,-,1,0,,,,150.0,,150.0,,,0.0,,100.0,3,,,,50.0,1,0,,
2023,경상남도,산청군,N,산청 경호강변 여름밤 축제,자연생태,8월 중,산청읍 조산공원,대면,,미상,2023.0,1.0,신규(1년),150.0,,150.0,,,,,미기재,,,,,지자체 주관,지자체직접,-,1,0,,,,150.0,,150.0,,,0.0,,100.0,1,,,,50.0,1,0,,
2023,경상남도,산청군,N,생초꽃잔디축제,자연생태,4.15 .~ 5.5.,생초국제조각공원,대면,4.0,봄,2017.0,7.0,중기(6~20년),45.0,,45.0,,,126500.0,,미기재,,,,,지자체 주관,지자체직접,-,1,0,,,,45.0,,45.0,,,0.0,,100.0,3,,,,15.0,1,0,,
2023,경상남도,함양군,N,제62회 천령문화제,"문화예술
전통역사
기타(주민화합 등)",5월 중,"함양상림
공원일원",대면,,미상,1962.0,62.0,장기(21년↑),500.0,,500.0,,,25000.0,,미기재,,,,,천령문화제위원회,추진위원회,-,1,0,,,,500.0,,500.0,,,0.0,,100.0,1,,,,166.66666666666666,1,0,,
2023,경상남도,함양군,N,연암문화제,"문화예술
전통역사",8월 중,"안의면
오리숲 일원",대면,,미상,2004.0,20.0,중기(6~20년),90.0,,95.0,,,5000.0,,미기재,,,,,함양연암문화제위원회,추진위원회,-,1,0,,,,90.0,,95.0,,,0.0,,105.55555555555556,1,,,,30.0,1,0,,
2023,경상남도,함양군,N,제18회 함양산삼축제,특산물,9월 중,"함양상림
공원일원",대면,,미상,2004.0,20.0,중기(6~20년),700.0,,700.0,,,184093.0,,미기재,,,,,함양산삼축제위원회,추진위원회,-,1,0,,,,700.0,,700.0,,,0.0,,100.0,1,,,,233.33333333333334,1,0,,
2023,경상남도,거창군,N,제4회 거창韓 거창산양삼축제,특산물,5.4.~5.7,거창창포원,대면,5.0,봄,2018.0,6.0,중기(6~20년),80.0,,80.0,,,,,미기재,,,,,"거창산양삼축제 
추진위원회",추진위원회,-,1,0,,,,80.0,,80.0,,,0.0,,100.0,3,,,,26.666666666666668,1,0,,
2023,경상남도,거창군,N,제33회거창국제연극제,문화예술,7.28~8.11,"수승대관광지, 
거창관내일원",대면,7.0,여름,1989.0,35.0,장기(21년↑),1100.0,,1100.0,,,,,미기재,,,,,거창문화재단,재단법인,-,1,0,,,,1100.0,,1100.0,,,0.0,,100.0,3,,,,366.6666666666667,1,0,,
2023,경상남도,거창군,N,2023 거창한마당대축제,주민화합,9.28.~10.1.,"거창스포츠파크 
및 거창읍 일원",대면,9.0,가을,2015.0,9.0,중기(6~20년),866.0,,866.0,,,,,미기재,,,,,거창문화재단,재단법인,-,1,0,,,,866.0,,866.0,,,0.0,,100.0,3,,,,288.6666666666667,1,0,,
2023,경상남도,거창군,N,감악산 꽃&별 여행,자연생태,9월~10월 중,"거창
감악산 인근",대면,,미상,2021.0,3.0,단기(2~5년),50.0,,50.0,,,,,미기재,,,,,-,기타조직,-,1,0,,,,50.0,,50.0,,,0.0,,100.0,3,,,,16.666666666666668,0,0,,
2023,경상남도,합천군,N,2023 합천기록문화축제,"문화예술
전통역사",10월 중,대장경테마파크,대면,,미상,2019.0,5.0,단기(2~5년),200.0,,200.0,,,8968.0,,미기재,,,,,-,기타조직,-,1,0,,,,200.0,,200.0,,,0.0,,100.0,1,,,,66.66666666666667,0,0,,
2023,경상남도,합천군,N,합천바캉스축제,주민화합,7월~8월 중,정양레포츠공원 일대,대면,,미상,1996.0,28.0,장기(21년↑),260.0,,260.0,,,51212.0,,미기재,,,,,-,기타조직,-,1,0,,,,260.0,,260.0,,,0.0,,100.0,3,,,,86.66666666666667,0,0,,
