"지역축제 개최계획 통합 정제 데이터 (2023~2026) | 총 4,783개 | 방문객=전년 실적값",Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28
2026,전라남도,진도군,N,2026 진도국제무형문화축전,문화예술,10.?~10.?,진도읍 향토문화회관일원,대면,10,가을,2012,15,중기(6~20년),120,0,120,0,19730,19600,130,정상,164.4,6082,0.7,0,진도군문화도시센터,기타,해당없음
2026,전라남도,진도군,N,2026 보배섬 국화축제,자연생태,10.?~11.?,진도읍 진도개테마파크 일원,대면,10,가을,2024,3,단기(2~5년),1200,0,1200,0,120100,120000,100,정상,100.1,9992,0.1,0,진도군,기타,해당없음
2026,전라남도,함평군,N,제28회 함평나비대축제,자연생태,4.24~5.5,함평엑스포공원 일원,대면,4,봄,1999,28,장기(21년↑),1505,0,1505,0,224098,224098,,정상,148.9,6716,,0,(재)함평축제관광재단,재단법인,해당없음
2026,전라남도,함평군,N,2026 함평 물놀이 페스타,문화예술,7.17~8.16,함평엑스포공원 물놀이장 일원,대면,7,여름,2025,2,단기(2~5년),300,0,300,0,22936,22936,,정상,76.5,13080,,0,(재)함평축제관광재단,재단법인,해당없음
2026,전라남도,함평군,N,제27회 함평모악산 꽃무릇축제,자연생태,9.?~10.?,함평 해보면 용천사 꽃무릇공원 일원,대면,9,가을,2000,27,장기(21년↑),300,0,300,0,23087,23087,0,정상,77,12994,0,0,(재)함평축제관광재단,재단법인,해당없음
2026,전라남도,함평군,N,2026 대한민국 국향대전,자연생태,10.23~11.8,함평엑스포공원 일원,대면,10,가을,2004,23,장기(21년↑),1158,0,1158,0,177000,177000,,정상,152.8,6542,,0,(재)함평축제관광재단,재단법인,해당없음
2026,전라남도,함평군,N,2026 함평 겨울빛축제,문화예술,11.?~1.?,함평엑스포공원 일원,대면,11,가을,2024,3,단기(2~5년),500,0,500,0,150000,150000,,정상,300,3333,,0,(재)함평축제관광재단,재단법인,해당없음
2026,전라남도,해남군,N,달마고도 힐링축제,자연생태,3.28~3.29,송지면 달마고도 일원,대면,3,봄,2018,9,중기(6~20년),80,0,80,0,7000,7000,,정상,87.5,11429,,0,해남군,기타,해당없음
2026,전라남도,해남군,N,흑석산 소풍힐링축제,자연생태,4.?~4.?,계곡면 가학리 1 일원,대면,4,봄,2021,6,중기(6~20년),20,0,20,0,1000,1000,,정상,50,20000,,0,계곡면 축제추진위원회,추진위원회,해당없음
2026,전라남도,해남군,N,두륜산 왕벚꽃나무 막걸리축제,지역특산물,4.?~4.?,삼산면 대흥사 일원,대면,4,봄,2025,2,단기(2~5년),10,0,10,0,1000,1000,,정상,100,10000,,0,삼산면 주민자치회,기타,해당없음
2026,전라남도,해남군,N,해남 공룡대축제,문화예술,5.2~5.5,황산면 공룡박물관 일원,대면,5,봄,2023,4,단기(2~5년),600,0,600,0,135000,135000,,정상,225,4444,,0,해남군,기타,해당없음
2026,전라남도,해남군,N,옥천 무궁화축제,전통역사,7.?~7.?,옥천면 무궁화주차장 일원,대면,7,여름,2018,9,중기(6~20년),15,0,15,0,500,500,,정상,33.3,30000,,0,옥천면 무궁화꽃축제추진위원회,추진위원회,해당없음
2026,전라남도,해남군,N,명량대첩축제,전통역사,9.11~9.13,울돌목 일원,대면,9,가을,2008,19,중기(6~20년),700,0,700,0,150000,150000,,정상,214.3,4667,,0,해남군,기타,해당없음
2026,전라남도,해남군,N,해남 캠핑관광박람회,문화예술,10.9~10.11,오시아노 관광단지 일원,대면,10,가을,2022,5,단기(2~5년),450,0,450,0,35000,35000,,정상,77.8,12857,,0,해남군,기타,해당없음
2026,전라남도,해남군,N,해남 미남축제,지역특산물,10.30~11.1,삼산면 두륜산도립공원 일원,대면,10,가을,2019,8,중기(6~20년),860,0,860,0,243000,243000,,정상,282.6,3539,,0,해남군 축제추진위원회,추진위원회,해당없음
2026,전라남도,해남군,N,땅끝해남 해넘이해맞이 축제,자연생태,12.31~1.1,송지면 땅끝 관광지 일원,대면,12,겨울,1995,32,장기(21년↑),130,0,130,0,20000,20000,,정상,153.8,6500,,0,해남군,기타,해당없음
2026,전라남도,화순군,N,2026 화순 봄꽃 축제,자연생태,4.17~4.26,남산공원 및 꽃강길 일원,대면,4,봄,2025,2,단기(2~5년),900,0,900,0,306000,306000,,정상,340,2941,,0,관광체육실 축제기획팀,기타,해당없음
2026,전라남도,화순군,N,2026 화순 고인돌 가을꽃 축제,전통역사,10.?~11.?,고인돌 유적지 일원,대면,10,가을,2023,4,단기(2~5년),1490,0,1490,0,710000,710000,,정상,476.5,2099,,0,관광체육실 축제기획팀,기타,해당없음
2026,전라남도,화순군,N,제18회 화학산 철쭉제,자연생태,5.?~5.?,화학산,대면,5,봄,2008,19,중기(6~20년),25,0,20,5,800,800,,정상,32,31250,,0,청풍면 청년회,기타,해당없음
2026,전라남도,화순군,N,제29회 백아산 철쭉제,자연생태,5.?~5.?,백아산,대면,5,봄,1999,28,장기(21년↑),25,0,20,5,1000,1000,,정상,40,25000,,0,백아면 청년회,기타,해당없음
2026,전라남도,화순군,N,제27회 화순운주문화축제,주민화합,10.?~11.?,운주사,대면,10,가을,1996,31,장기(21년↑),70,0,70,0,5000,5000,,정상,71.4,14000,,0,(재)화순군문화관광재단,재단법인,해당없음
2026,전라남도,화순군,N,제39회 화순적벽문화축제,주민화합,10.?~11.?,이서커뮤니티센터,대면,10,가을,1975,52,장기(21년↑),50,0,50,0,5000,5000,,정상,100,10000,,0,(재)화순군문화관광재단,재단법인,해당없음
2026,전라남도,화순군,N,2026 남산공원 로컬힙 프로젝트,주민화합,4.?~11.?,남산공원,대면,4,봄,2025,2,단기(2~5년),70,0,70,0,10000,10000,,정상,142.9,7000,,0,(재)화순군문화관광재단,재단법인,해당없음
2026,전라남도,화순군,N,제1회 동복 숲정이 봄꽃 축제,자연생태,4.?~4.?,연둔리 숲정이,대면,4,봄,2026,1,신규(1년),18,0,15,3,,,,신규축제,,,,0,동복면 번영회,기타,해당없음
2026,전라남도,화순군,N,2026 미리미리 크리스마스,주민화합,11.?~11.?,남산공원,대면,11,가을,2024,3,단기(2~5년),200,0,200,0,31000,31000,,정상,155,6452,,0,(재)화순군문화관광재단,재단법인,해당없음
2026,경상북도,포항시,N,포항캠핑페스타,문화예술,5.?~5.?,영일대해수욕장 일원,대면,5,봄,2022,5,단기(2~5년),180,54,126,0,15000,15000,0,정상,83.3,12000,0,30,㈜대구일보사,기타,무응답
2026,경상북도,포항시,N,포항철길숲야행축제,문화예술,6.?~6.?,포항철길숲 일원,대면,6,여름,2022,5,단기(2~5년),246,0,246,0,80000,80000,0,정상,325.2,3075,0,0,포항시 관광산업과,기타,해당없음
2026,경상북도,포항시,N,포항 SUMMER 워터퐝 페스티벌,주민화합,7.?~7.?,영일대 해상누각 광장,대면,7,여름,2025,2,단기(2~5년),209,34,175,0,20000,20000,0,정상,95.7,10450,0,16.3,경북매일신문,기타,무응답
2026,경상북도,포항시,N,송도비치 레트로 페스티벌,주민화합,8.?~8.?,송도해수욕장 일원,대면,8,여름,2023,4,단기(2~5년),200,60,140,0,20000,20000,0,정상,100,10000,0,30,(주)영남일보,기타,무응답
2026,경상북도,포항시,N,포항국제불빛축제,문화예술,11.?~11.?,영일대해수욕장 일원,대면,11,가을,2004,23,장기(21년↑),1895,55,1840,0,,,,미집계,,,,2.9,포항문화재단,재단법인,무응답
2026,경상북도,포항시,N,포항 낙화의 밤,문화예술,10.?~10.?,포항시 일원,대면,10,가을,2026,1,신규(1년),200,0,200,0,,,,신규축제,,,,0,포항시,기타,해당없음
2026,경상북도,포항시,N,포항해병대문화축제,주민화합,10.?~10.?,오천읍 일원,대면,10,가을,2017,10,중기(6~20년),500,145,355,0,60000,60000,0,정상,120,8333,0,29,포항시 관광산업과,기타,무응답
2026,경상북도,포항시,N,호미곶한민족해맞이축전,문화예술,12.31~1.1,호미곶해맞이광장,대면,12,겨울,1999,28,장기(21년↑),365,34,331,0,50000,50000,0,정상,137,7300,0,9.3,포항문화재단,재단법인,무응답
2026,경상북도,포항시,N,2026 포항 수제맥주페스티벌,주민화합,9.18~9.19,미정,대면,9,가을,2024,3,단기(2~5년),180,0,180,0,9000,9000,0,정상,50,20000,0,0,포항시,기타,해당없음
2026,경상북도,포항시,N,2026년 영일만친구 야시장,주민화합,8.?~9.?,포항 중앙상가 일원,대면,8,여름,2019,8,중기(6~20년),60,0,60,0,8000,8000,0,정상,133.3,7500,0,0,포항시,기타,해당없음
2026,경상북도,포항시,N,호미반도 유채꽃 개장식,자연생태,3.28~3.29,호미곶 해맞이광장 행사장,대면,3,봄,2019,8,중기(6~20년),30,0,30,0,100000,95000,5000,정상,3333.3,300,5,0,포항시,기타,해당없음
2026,경상북도,포항시,N,맛으로 보는 경관 푸드 페스티벌,지역특산물,9.5~9.7,호미곶 해맞이광장 행사장,대면,9,가을,2025,2,단기(2~5년),30,0,30,0,2000,1900,100,정상,66.7,15000,5,0,포항시,기타,해당없음
2026,경상북도,포항시,N,포은문화축제,주민화합,10.17~10.18,오천읍 냉천수변공원,대면,10,가을,2011,16,중기(6~20년),40,12,28,0,9000,9000,0,정상,225,4444,0,30,오천청년회,기타,무응답
2026,경상북도,포항시,N,부조장터 문화축제,문화예술,10.17~10.18,신부조장터공원,대면,10,가을,2008,19,중기(6~20년),80,24,56,0,9000,9000,0,정상,112.5,8889,0,30,연일향토청년회,기타,무응답
2026,경상북도,포항시,N,연오랑세오녀 축제,주민화합,10.17~10.18,"연오랑세오녀테마파크, 동해면민운동장 ",대면,10,가을,2010,17,중기(6~20년),23,7,16,0,800,800,0,정상,34.8,28750,0,30.4,동해면 문화체육회,기타,무응답
2026,경상북도,포항시,N,포항칠포재즈페스티벌,문화예술,6.13~6.14,칠포해수욕장 상설공연장,대면,6,여름,2007,20,중기(6~20년),623,267,356,0,6000,6000,0,정상,9.6,103833,0,42.9,칠포재즈운영위원회,추진위원회,무응답
2026,경상북도,포항시,N,2026 포항 벤토나이트 축제,지역특산물,7.24~7.25,영일대 해수욕장 해상누각 앞 일원,대면,7,여름,2018,9,중기(6~20년),140,40,100,0,900,900,0,정상,6.4,155556,0,28.6,일간대구신문㈜,기타,무응답
2026,경상북도,포항시,N,포항 구룡포 대게 축제,지역특산물,3.?~3.?,구룡포아라광장,대면,3,봄,2019,8,중기(6~20년),66,33,33,0,,,,미집계,,,,50,구룡포수산업협동조합,민간/협회,무응답
2026,경상북도,포항시,N,포항 호미곶 돌문어 축제,지역특산물,4.?~4.?,호미곶새천년광장,대면,4,봄,2012,15,중기(6~20년),14.5,0,14.5,0,1000,1000,0,정상,69,14500,0,0,호미곶돌문어축제추진위원회,추진위원회,해당없음
2026,경상북도,포항시,N,포항 영일만 검은돌장어 축제,지역특산물,7.?~7.?,동해면 도구해수욕장 또는 영일대특설행사장,대면,7,여름,2014,13,중기(6~20년),20,0,20,0,1000,1000,0,정상,50,20000,0,0,경북매일신문,기타,해당없음
2026,경상북도,포항시,N,포항 구룡포 과메기 축제,지역특산물,11.?~11.?,구룡포아라광장,대면,11,가을,1998,29,장기(21년↑),32,0,32,0,2000,2000,0,정상,62.5,16000,0,0,포항구룡포과메기협동조합,민간/협회,해당없음
2026,경상북도,포항시,N,2026 포항독서대전,문화예술,9.12~9.13,포항시립포은중앙도서관,대면,9,가을,2025,2,단기(2~5년),104,0,104,0,10000,10000,0,정상,96.2,10400,0,0,포항시 시립도서관,기타,해당없음
2026,경상북도,포항시,N,제14회 포항맛앤락페스티벌,문화예술,10.16~10.17,영일대 해상누각 일원,대면,10,가을,2013,14,중기(6~20년),54,0,54,0,1000,950,50,정상,18.5,54000,5,0,포항시,기타,해당없음
2026,경상북도,포항시,N,호미반도 국수 맛 기행,문화예술,10.2~10.4,구룡포 아라광장 일원,대면,10,가을,2026,1,신규(1년),400,100,300,0,,,,신규축제,,,,25,포항시,기타,무응답
2026,경상북도,포항시,N,치맥 페스티벌,주민화합,8.7~8.8,미정,대면,8,여름,2025,2,단기(2~5년),76,0,76,0,1000,800,200,정상,13.2,76000,20,0,포항시,기타,해당없음
2026,경상북도,경주시,N,2026 경주대릉원돌담길,자연생태,3.?~4.?,경주 대릉원돌담길,대면,3,봄,2017,10,중기(6~20년),290,0,290,0,140000,140000,0,정상,482.8,2071,0,0,경주문화재단,재단법인,해당없음
2026,경상북도,경주시,N,윈터포차라이트,주민화합,11.?~11.?,경주문화관 1918 앞 광장,대면,11,가을,2024,3,단기(2~5년),150,0,150,0,16000,16000,0,정상,106.7,9375,0,0,경주화백컨벤션뷰로,기타,해당없음
2026,경상북도,김천시,N,2026 김천김밥축제,문화예술,10.23~10.25,"사명대사공원, 직지문화공원 일원",대면,10,가을,2024,3,단기(2~5년),677,0,677,0,150000,150000,0,정상,221.6,4513,0,0,김천시,기타,해당없음
2026,경상북도,김천시,N,2026 연화지 벚꽃 축제,자연생태,4.1~4.10,연화지 일원,대면,4,봄,2025,2,단기(2~5년),170,0,170,0,250000,250000,0,정상,1470.6,680,0,0,김천시,기타,해당없음
